id,predictionDate,duration_months,credit_amount,installment_rate,present_residence_since,age_years,number_existing_credits,checking_status,credit_history,purpose,savings_account,present_employment_since,debtors_guarantors,property,installment_plans,housing,job,number_people_liable,telephone,foreign_worker,gender,label,score
15,2025-08-21T20:10:20,36,1282,2,2,36,1,A11,A32,A43,A62,A73,A101,A123,A143,A152,A172,1,A191,A201,female,1,1
16,2025-08-21T20:10:20,36,1282,3,4,39,1,A14,A34,A43,A65,A75,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
17,2025-08-21T20:10:20,36,1282,3,3,42,1,A11,A30,A49,A65,A72,A101,A123,A141,A152,A173,1,A191,A201,male,0,0
18,2025-08-21T20:10:20,36,1282,3,3,34,1,A12,A32,A41,A61,A75,A101,A124,A143,A153,A174,1,A192,A201,female,1,1
19,2025-08-21T20:10:20,36,1282,2,3,63,1,A14,A32,A43,A63,A75,A101,A123,A143,A152,A173,1,A192,A201,male,0,0
20,2025-08-21T20:10:20,36,1282,2,2,36,1,A14,A34,A40,A61,A73,A101,A123,A143,A152,A173,1,A192,A201,male,0,0
21,2025-08-21T20:10:20,36,1282,4,2,27,1,A11,A32,A43,A63,A73,A101,A121,A143,A151,A173,1,A191,A201,male,0,0
22,2025-08-21T20:10:20,36,1282,3,4,30,1,A11,A34,A40,A61,A72,A101,A121,A143,A151,A172,1,A191,A202,male,0,0
23,2025-08-21T20:10:20,36,1282,3,2,57,1,A12,A34,A41,A62,A72,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
24,2025-08-21T20:10:20,36,1282,3,3,33,1,A14,A34,A42,A65,A73,A101,A123,A143,A152,A173,1,A191,A202,male,0,0
25,2025-08-21T20:10:20,36,1282,2,3,36,1,A11,A32,A42,A61,A73,A101,A121,A141,A152,A172,1,A192,A201,male,0,0
26,2025-08-21T20:10:20,6,1282,2,3,39,2,A14,A30,A43,A61,A75,A101,A123,A143,A152,A172,1,A191,A201,male,0,0
27,2025-08-21T20:10:20,12,1282,4,2,42,1,A13,A31,A43,A64,A73,A101,A121,A143,A151,A173,1,A191,A201,female,0,0
28,2025-08-21T20:10:20,7,1282,3,2,34,1,A12,A32,A43,A61,A73,A103,A121,A143,A152,A173,1,A191,A201,male,0,1
29,2025-08-21T20:10:20,60,1282,3,4,63,2,A11,A33,A49,A61,A75,A101,A124,A143,A152,A173,1,A192,A201,male,1,1
30,2025-08-21T20:10:20,18,1282,3,3,36,1,A12,A32,A49,A64,A72,A101,A121,A141,A152,A173,1,A192,A201,male,0,0
31,2025-08-21T20:10:20,24,1282,2,3,27,1,A11,A32,A42,A61,A73,A101,A123,A142,A152,A173,1,A191,A201,male,0,0
32,2025-08-21T20:10:20,12,1282,2,3,30,2,A12,A32,A40,A62,A73,A101,A123,A143,A152,A173,1,A192,A201,male,0,0
33,2025-08-21T20:10:20,12,1282,4,2,57,1,A14,A34,A49,A65,A75,A101,A124,A143,A151,A172,1,A191,A201,male,0,0
34,2025-08-21T20:10:20,12,1282,4,2,33,1,A13,A32,A42,A61,A72,A101,A122,A141,A152,A174,1,A192,A201,female,0,0
35,2025-08-21T20:10:20,45,4746,4,4,53,2,A12,A34,A43,A61,A72,A101,A122,A143,A152,A172,1,A191,A201,male,1,1
36,2025-08-21T20:10:20,48,6110,1,3,31,1,A14,A34,A46,A61,A73,A101,A124,A141,A153,A173,1,A192,A201,male,0,1
37,2025-08-21T20:10:20,18,2100,4,2,37,1,A13,A32,A43,A61,A73,A102,A121,A142,A152,A173,1,A191,A201,male,1,1
38,2025-08-21T20:10:20,10,1225,2,2,37,1,A13,A32,A44,A61,A73,A101,A123,A143,A152,A173,1,A192,A201,male,0,0
39,2025-08-21T20:10:20,9,458,4,3,24,1,A12,A32,A43,A61,A73,A101,A121,A143,A152,A173,1,A191,A201,male,0,0
40,2025-08-21T20:10:20,30,2333,4,2,30,1,A14,A32,A43,A63,A75,A101,A123,A141,A152,A174,1,A191,A201,male,0,0
41,2025-08-21T20:10:20,12,1158,3,1,26,1,A12,A32,A43,A63,A73,A101,A123,A143,A152,A173,1,A192,A201,male,0,0
42,2025-08-21T20:10:20,18,6204,2,4,44,1,A12,A33,A45,A61,A73,A101,A121,A143,A152,A172,2,A192,A201,male,0,0
43,2025-08-21T20:10:20,30,6187,1,4,24,2,A11,A34,A41,A62,A74,A101,A123,A143,A151,A173,1,A191,A201,male,0,0
44,2025-08-21T20:10:20,48,6143,4,4,58,2,A11,A34,A41,A61,A75,A101,A124,A142,A153,A172,1,A191,A201,female,1,1
45,2025-08-21T20:10:20,11,1393,4,4,35,2,A14,A34,A40,A61,A72,A101,A123,A143,A152,A174,1,A191,A201,female,0,0
46,2025-08-21T20:10:20,36,2299,4,4,39,1,A14,A32,A43,A63,A75,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
47,2025-08-21T20:10:20,6,1352,1,2,23,1,A11,A32,A41,A63,A71,A101,A122,A143,A151,A171,1,A192,A201,female,0,0
48,2025-08-21T20:10:20,11,7228,1,4,39,2,A14,A34,A40,A61,A73,A101,A122,A143,A152,A172,1,A191,A201,male,0,0
49,2025-08-21T20:10:20,12,2073,4,2,28,1,A14,A32,A43,A62,A73,A102,A121,A143,A152,A173,1,A191,A201,female,0,0
50,2025-08-21T20:10:20,24,2333,4,2,29,1,A12,A33,A42,A65,A72,A101,A122,A141,A152,A172,1,A191,A201,male,0,0
51,2025-08-21T20:10:20,27,5965,1,2,30,2,A12,A33,A41,A61,A75,A101,A123,A143,A152,A174,1,A192,A201,male,0,0
52,2025-08-21T20:10:20,12,1262,3,2,25,1,A14,A32,A43,A61,A73,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
53,2025-08-21T20:10:20,18,3378,2,1,31,1,A14,A32,A41,A65,A73,A101,A122,A143,A152,A173,1,A192,A201,male,0,0
54,2025-08-21T20:10:20,36,2225,4,4,57,2,A12,A33,A40,A61,A75,A101,A124,A141,A153,A173,1,A192,A201,male,1,1
55,2025-08-21T20:10:20,6,783,1,2,26,1,A14,A31,A40,A65,A73,A103,A121,A142,A152,A172,2,A191,A201,male,0,0
56,2025-08-21T20:10:20,12,6468,2,1,52,1,A12,A32,A43,A65,A71,A101,A124,A143,A152,A174,1,A192,A201,male,1,1
57,2025-08-21T20:10:20,36,9566,2,2,31,2,A14,A34,A43,A61,A73,A101,A123,A142,A152,A173,1,A191,A201,female,0,0
58,2025-08-21T20:10:20,18,1961,3,2,23,1,A13,A32,A40,A61,A75,A101,A123,A143,A152,A174,1,A191,A201,female,0,0
59,2025-08-21T20:10:20,36,423,4,4,23,2,A11,A34,A42,A61,A72,A102,A124,A143,A151,A172,1,A192,A201,female,1,1
60,2025-08-21T20:10:20,9,1391,2,1,27,1,A12,A32,A49,A61,A73,A101,A121,A141,A152,A173,1,A192,A201,male,0,0
61,2025-08-21T20:10:20,15,1537,4,4,50,2,A12,A34,A43,A65,A75,A103,A121,A143,A152,A173,1,A192,A201,male,0,0
62,2025-08-21T20:10:20,36,1953,4,4,61,1,A12,A30,A49,A61,A75,A101,A124,A143,A153,A174,1,A192,A201,male,1,1
63,2025-08-21T20:10:20,48,14421,2,2,25,1,A12,A30,A49,A61,A73,A101,A123,A143,A152,A173,1,A192,A201,male,1,1
64,2025-08-21T20:10:20,24,3181,4,4,26,1,A14,A32,A43,A61,A72,A101,A122,A143,A152,A173,1,A192,A201,female,0,0
65,2025-08-21T20:10:20,27,5190,4,4,48,4,A14,A32,A45,A65,A75,A101,A122,A143,A152,A173,2,A192,A201,male,0,0
66,2025-08-21T20:10:20,12,2171,2,2,29,1,A14,A32,A43,A61,A72,A101,A123,A141,A152,A173,1,A191,A201,female,0,0
67,2025-08-21T20:10:20,12,213,4,1,22,1,A12,A32,A40,A64,A73,A101,A121,A143,A152,A173,1,A191,A201,male,0,0
68,2025-08-21T20:10:20,36,1819,4,4,37,1,A14,A32,A46,A61,A73,A101,A124,A142,A153,A173,1,A192,A201,male,1,1
69,2025-08-21T20:10:20,36,2394,4,4,25,1,A14,A32,A43,A65,A73,A101,A123,A143,A152,A173,1,A191,A201,female,0,0
70,2025-08-21T20:10:20,36,8133,1,2,30,1,A14,A32,A41,A61,A73,A101,A122,A141,A152,A173,1,A191,A201,female,0,0
71,2025-08-21T20:10:20,7,730,4,2,46,2,A14,A34,A43,A65,A75,A101,A122,A143,A151,A172,1,A192,A201,male,0,0
72,2025-08-21T20:10:20,8,1164,3,4,51,2,A11,A34,A410,A61,A75,A101,A124,A141,A153,A174,2,A192,A201,male,0,0
73,2025-08-21T20:10:20,42,5954,2,1,41,2,A12,A34,A49,A61,A74,A101,A121,A141,A152,A172,1,A191,A201,female,0,0
74,2025-08-21T20:10:20,36,1977,4,4,12,1,A11,A32,A46,A65,A75,A101,A124,A143,A152,A174,1,A192,A201,male,1,1
75,2025-08-21T20:10:20,12,1526,4,4,66,2,A11,A34,A41,A61,A75,A101,A124,A143,A153,A174,1,A191,A201,male,0,0
76,2025-08-21T20:10:20,42,3965,4,3,34,1,A11,A32,A43,A61,A72,A101,A123,A143,A152,A173,1,A191,A201,male,1,1
77,2025-08-21T20:10:20,11,4771,2,4,51,1,A12,A33,A43,A61,A74,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
78,2025-08-21T20:10:20,123,9436,2,2,39,1,A14,A30,A41,A65,A73,A101,A122,A143,A152,A172,2,A191,A201,male,0,0
79,2025-08-21T20:10:20,30,3832,2,1,22,1,A12,A32,A42,A61,A72,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
80,2025-08-21T20:10:20,24,5943,1,1,44,2,A14,A32,A43,A65,A72,A101,A123,A143,A152,A173,1,A192,A201,female,1,1
81,2025-08-21T20:10:20,15,1213,4,3,47,1,A14,A32,A43,A63,A75,A101,A122,A142,A152,A173,1,A192,A201,male,0,0
82,2025-08-21T20:10:20,12,1568,3,4,24,1,A14,A32,A49,A62,A73,A101,A122,A143,A151,A172,1,A191,A201,female,0,0
83,2025-08-21T20:10:20,24,1755,4,1,58,1,A11,A32,A410,A61,A75,A103,A121,A143,A152,A172,1,A192,A201,female,0,0
84,2025-08-21T20:10:20,10,2315,3,4,52,1,A11,A32,A43,A61,A75,A101,A121,A143,A152,A172,1,A191,A201,male,0,0
85,2025-08-21T20:10:20,12,1412,4,2,29,2,A14,A34,A49,A61,A73,A103,A121,A143,A152,A174,1,A192,A201,female,0,0
86,2025-08-21T20:10:20,18,1295,4,2,27,2,A12,A34,A42,A61,A72,A101,A122,A143,A152,A173,1,A191,A201,female,0,0
87,2025-08-21T20:10:20,36,12612,1,4,47,1,A12,A32,A46,A62,A73,A101,A124,A143,A153,A173,2,A192,A201,male,1,1
88,2025-08-21T20:10:20,18,2249,4,3,30,1,A11,A32,A40,A62,A74,A101,A123,A143,A152,A174,2,A192,A201,male,0,0
89,2025-08-21T20:10:20,12,1108,4,3,28,2,A11,A30,A45,A61,A74,A101,A121,A143,A152,A173,1,A191,A201,male,1,1
90,2025-08-21T20:10:20,12,618,4,4,56,1,A14,A34,A43,A61,A75,A101,A121,A143,A152,A173,1,A191,A201,male,0,0
91,2025-08-21T20:10:20,12,1409,4,3,54,1,A11,A34,A41,A61,A75,A101,A121,A143,A152,A173,1,A191,A201,male,0,0
92,2025-08-21T20:10:20,12,797,4,3,33,1,A14,A34,A43,A65,A75,A101,A122,A141,A152,A172,2,A191,A201,female,1,1
93,2025-08-21T20:10:20,24,3617,4,4,20,2,A13,A34,A42,A65,A75,A102,A124,A143,A151,A173,1,A191,A201,male,0,0
94,2025-08-21T20:10:20,12,1318,4,4,54,1,A12,A32,A40,A64,A75,A101,A121,A143,A152,A173,1,A192,A201,male,0,0
95,2025-08-21T20:10:20,54,15945,3,4,58,1,A12,A30,A49,A61,A72,A101,A124,A143,A151,A173,1,A192,A201,male,1,1
96,2025-08-21T20:10:20,12,2012,4,2,61,1,A14,A34,A46,A65,A74,A101,A123,A143,A152,A173,1,A191,A201,female,0,0
97,2025-08-21T20:10:20,18,2622,4,4,34,1,A12,A32,A49,A62,A73,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
98,2025-08-21T20:10:20,36,2337,4,4,36,1,A12,A34,A43,A61,A75,A101,A121,A143,A152,A173,1,A191,A201,male,0,0
99,2025-08-21T20:10:20,20,7057,3,4,36,2,A12,A33,A41,A65,A74,A101,A122,A141,A151,A174,2,A192,A201,male,0,0
100,2025-08-21T20:10:20,24,1469,4,4,41,1,A14,A32,A40,A62,A75,A101,A121,A143,A151,A172,1,A191,A201,male,0,0
101,2025-08-22T20:10:20,36,2323,4,4,24,1,A12,A32,A43,A61,A74,A101,A123,A143,A151,A173,1,A191,A201,male,0,0
102,2025-08-22T20:10:20,6,932,3,2,24,1,A14,A33,A43,A61,A73,A101,A121,A143,A152,A173,1,A191,A201,female,0,0
103,2025-08-22T20:10:20,9,1919,4,3,35,1,A12,A34,A42,A61,A74,A101,A123,A143,A151,A173,1,A192,A201,male,0,0
104,2025-08-22T20:10:20,12,2445,2,4,26,1,A14,A32,A41,A65,A72,A101,A123,A143,A151,A173,1,A192,A201,male,0,0
105,2025-08-22T20:10:20,24,11938,2,3,39,2,A12,A34,A410,A61,A73,A102,A123,A143,A152,A174,2,A192,A201,male,1,1
106,2025-08-22T20:10:20,18,6458,2,4,39,2,A14,A31,A40,A61,A75,A101,A124,A141,A152,A174,2,A192,A201,male,1,1
107,2025-08-22T20:10:20,12,6078,2,2,32,1,A12,A32,A40,A61,A74,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
108,2025-08-22T20:10:20,24,7721,1,2,30,1,A11,A32,A42,A65,A72,A101,A122,A143,A152,A173,1,A192,A202,female,0,0
109,2025-08-22T20:10:20,14,1410,1,2,35,1,A12,A32,A49,A63,A75,A101,A121,A143,A152,A173,1,A192,A201,male,0,0
110,2025-08-22T20:10:20,6,1449,1,2,31,2,A12,A33,A49,A62,A75,A101,A123,A141,A152,A173,2,A191,A201,male,0,0
111,2025-08-22T20:10:20,15,392,4,4,23,1,A13,A32,A46,A61,A72,A101,A122,A143,A151,A173,1,A192,A201,female,0,0
112,2025-08-22T20:10:20,18,6260,3,3,28,1,A12,A32,A40,A61,A74,A101,A121,A143,A151,A172,1,A191,A201,male,0,0
113,2025-08-22T20:10:20,36,7855,4,2,25,2,A14,A34,A40,A61,A73,A101,A121,A142,A152,A173,1,A192,A201,female,1,1
114,2025-08-22T20:10:20,12,1680,3,1,35,1,A11,A32,A43,A63,A75,A101,A121,A143,A152,A173,1,A191,A201,male,0,0
115,2025-08-22T20:10:20,48,3578,4,1,47,1,A14,A34,A43,A65,A75,A101,A121,A143,A152,A173,1,A192,A201,male,0,0
116,2025-08-22T20:10:20,42,7174,4,3,30,1,A11,A32,A43,A65,A74,A101,A123,A143,A152,A174,1,A192,A201,female,1,1
117,2025-08-22T20:10:20,10,2132,2,3,27,2,A11,A34,A42,A65,A72,A102,A121,A143,A151,A173,1,A191,A202,female,0,0
118,2025-08-22T20:10:20,33,4281,1,4,23,2,A11,A34,A42,A63,A73,A101,A123,A143,A152,A173,1,A191,A201,female,1,1
119,2025-08-22T20:10:20,12,2366,3,3,36,1,A12,A34,A40,A63,A74,A101,A123,A143,A152,A174,1,A192,A201,male,0,0
120,2025-08-22T20:10:20,21,1835,3,2,25,2,A11,A32,A43,A61,A73,A101,A121,A143,A152,A173,1,A192,A201,female,1,1
121,2025-08-22T20:10:20,24,3868,4,2,41,2,A14,A34,A41,A61,A75,A101,A123,A143,A151,A174,1,A192,A201,female,0,0
122,2025-08-22T20:10:20,12,1768,3,2,24,1,A14,A32,A42,A61,A73,A101,A121,A143,A151,A172,1,A191,A201,male,0,0
123,2025-08-22T20:10:20,10,781,4,4,63,2,A13,A34,A40,A61,A75,A101,A124,A143,A153,A173,1,A192,A201,male,0,0
124,2025-08-22T20:10:20,18,1924,4,3,27,1,A12,A32,A42,A65,A72,A101,A121,A143,A151,A173,1,A191,A201,female,1,1
125,2025-08-22T20:10:20,12,2121,4,2,30,2,A11,A34,A40,A61,A73,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
126,2025-08-22T20:10:20,12,701,4,2,40,1,A11,A32,A43,A61,A73,A101,A121,A143,A152,A172,1,A191,A201,male,0,0
127,2025-08-22T20:10:20,12,639,4,2,30,1,A12,A32,A45,A61,A73,A101,A123,A143,A152,A173,1,A191,A201,male,1,1
128,2025-08-22T20:10:20,12,1860,4,2,34,2,A12,A34,A41,A61,A71,A101,A123,A143,A152,A174,1,A192,A201,male,0,0
129,2025-08-22T20:10:20,12,3499,3,2,29,2,A11,A34,A40,A61,A73,A102,A121,A143,A152,A173,1,A191,A201,female,1,1
130,2025-08-22T20:10:20,48,8487,1,2,24,1,A12,A32,A40,A65,A74,A101,A123,A143,A152,A173,1,A191,A201,female,0,0
131,2025-08-22T20:10:20,36,6887,4,3,29,1,A11,A33,A46,A61,A73,A101,A122,A142,A152,A173,1,A192,A201,male,1,1
132,2025-08-22T20:10:20,15,2708,2,3,27,2,A14,A32,A42,A61,A72,A101,A122,A141,A152,A172,1,A191,A201,male,0,0
133,2025-08-22T20:10:20,18,1984,4,4,47,2,A14,A32,A42,A61,A73,A101,A124,A141,A153,A173,1,A191,A201,male,0,0
134,2025-08-22T20:10:20,60,10144,2,4,21,1,A14,A32,A43,A62,A74,A101,A121,A143,A152,A173,1,A192,A201,female,0,0
135,2025-08-22T20:10:20,12,1240,4,2,38,2,A14,A34,A43,A65,A75,A101,A121,A143,A152,A173,1,A192,A201,female,0,0
136,2025-08-22T20:10:20,27,8613,2,2,27,2,A14,A33,A41,A64,A73,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
137,2025-08-22T20:10:20,12,766,4,3,66,1,A12,A32,A43,A63,A73,A101,A121,A143,A152,A172,1,A191,A201,male,1,1
138,2025-08-22T20:10:20,15,2728,4,2,35,3,A12,A34,A43,A65,A74,A103,A121,A141,A152,A173,1,A192,A201,male,0,0
139,2025-08-22T20:10:20,12,1881,2,2,44,1,A13,A32,A43,A61,A73,A101,A123,A143,A151,A172,1,A192,A201,female,0,0
140,2025-08-22T20:10:20,6,709,2,2,27,1,A13,A32,A40,A64,A72,A101,A121,A143,A152,A171,1,A191,A202,male,0,0
141,2025-08-22T20:10:20,36,4795,4,1,30,1,A12,A32,A43,A61,A72,A101,A124,A143,A152,A174,1,A192,A201,female,0,0
142,2025-08-22T20:10:20,27,3416,3,2,27,1,A11,A32,A43,A61,A73,A101,A123,A143,A152,A174,1,A191,A201,male,0,0
143,2025-08-22T20:10:20,18,2462,2,2,22,1,A11,A32,A42,A61,A73,A101,A123,A143,A152,A173,1,A191,A201,male,1,1
144,2025-08-22T20:10:20,21,2288,4,4,23,1,A14,A34,A42,A61,A72,A101,A122,A143,A152,A173,1,A192,A201,female,0,0
145,2025-08-22T20:10:20,48,3566,4,2,30,1,A12,A31,A49,A62,A74,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
146,2025-08-22T20:10:20,6,860,1,4,39,2,A11,A34,A40,A61,A75,A101,A124,A143,A152,A173,1,A192,A201,female,0,0
147,2025-08-22T20:10:20,12,682,4,3,51,2,A14,A34,A40,A62,A74,A101,A123,A143,A152,A173,1,A192,A201,female,0,0
148,2025-08-22T20:10:20,36,5371,3,2,28,2,A11,A34,A42,A61,A73,A103,A122,A143,A152,A173,1,A191,A201,male,0,0
149,2025-08-22T20:10:20,18,1582,4,4,46,2,A14,A34,A43,A64,A75,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
150,2025-08-22T20:10:20,6,1346,2,4,42,1,A14,A32,A43,A62,A75,A101,A124,A141,A153,A173,2,A192,A201,male,0,0
151,2025-08-22T20:10:20,10,1924,1,4,38,1,A14,A32,A43,A61,A73,A101,A122,A143,A152,A173,1,A192,A202,male,0,0
152,2025-08-22T20:10:20,36,5848,4,1,24,1,A13,A32,A43,A61,A73,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
153,2025-08-22T20:10:20,24,7758,2,4,29,1,A12,A34,A41,A64,A75,A101,A124,A143,A151,A173,1,A191,A201,female,0,0
154,2025-08-22T20:10:20,24,6967,4,4,36,1,A12,A33,A49,A62,A74,A101,A123,A143,A151,A174,1,A192,A201,male,0,0
155,2025-08-22T20:10:20,12,1282,2,4,20,1,A11,A32,A42,A61,A73,A101,A123,A143,A151,A173,1,A191,A201,female,1,1
156,2025-08-22T20:10:20,9,1288,3,4,48,2,A11,A34,A45,A62,A75,A103,A121,A143,A152,A173,2,A191,A202,male,0,0
157,2025-08-22T20:10:20,12,339,4,1,45,1,A11,A31,A48,A61,A75,A101,A123,A141,A152,A172,1,A191,A201,male,0,0
158,2025-08-22T20:10:20,24,3512,2,3,38,2,A12,A32,A40,A62,A74,A101,A123,A141,A152,A173,1,A192,A201,male,0,0
159,2025-08-22T20:10:20,6,1898,1,2,34,2,A14,A34,A43,A65,A73,A101,A121,A143,A152,A172,2,A191,A201,male,0,0
160,2025-08-22T20:10:20,24,2872,3,4,36,1,A14,A34,A43,A62,A75,A101,A121,A143,A152,A173,2,A192,A201,male,0,0
161,2025-08-22T20:10:20,18,1055,4,1,30,2,A14,A34,A40,A61,A72,A101,A122,A143,A152,A173,1,A191,A201,female,0,0
162,2025-08-22T20:10:20,15,1262,4,3,36,2,A14,A32,A44,A63,A74,A101,A122,A143,A152,A173,1,A192,A201,male,0,0
163,2025-08-22T20:10:20,10,7308,2,4,70,1,A12,A32,A40,A61,A71,A101,A124,A141,A153,A174,1,A192,A201,male,0,0
164,2025-08-22T20:10:20,36,909,4,4,36,1,A14,A32,A40,A63,A75,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
165,2025-08-22T20:10:20,6,2978,1,2,32,1,A14,A32,A42,A63,A73,A101,A123,A143,A152,A173,1,A192,A201,male,0,0
166,2025-08-22T20:10:20,18,1131,4,2,33,1,A11,A32,A42,A61,A71,A101,A123,A143,A152,A173,1,A191,A201,female,1,1
167,2025-08-22T20:10:20,11,1577,4,1,20,1,A12,A32,A42,A64,A72,A101,A121,A143,A152,A173,1,A191,A201,female,0,0
168,2025-08-22T20:10:20,24,3972,2,4,25,1,A14,A32,A42,A61,A74,A101,A122,A143,A151,A173,1,A192,A201,female,0,0
169,2025-08-22T20:10:20,24,1935,4,4,31,2,A12,A34,A49,A61,A75,A101,A121,A143,A152,A173,1,A192,A201,male,1,1
170,2025-08-22T20:10:20,15,950,4,3,33,2,A11,A30,A40,A61,A75,A101,A123,A143,A151,A173,2,A191,A201,male,1,1
171,2025-08-22T20:10:20,12,763,4,1,26,1,A14,A32,A42,A61,A73,A101,A121,A143,A152,A173,1,A192,A201,female,0,0
172,2025-08-22T20:10:20,24,2064,3,2,34,1,A12,A33,A42,A61,A71,A101,A122,A143,A152,A174,1,A192,A201,female,1,1
173,2025-08-22T20:10:20,8,1414,4,2,33,1,A12,A32,A43,A61,A73,A103,A121,A143,A152,A173,1,A191,A202,male,0,0
174,2025-08-22T20:10:20,21,3414,2,1,26,2,A11,A33,A46,A61,A72,A101,A122,A143,A152,A173,1,A191,A201,male,1,1
175,2025-08-22T20:10:20,30,7485,4,1,53,1,A14,A31,A41,A65,A71,A101,A121,A141,A152,A174,1,A192,A201,female,1,1
176,2025-08-22T20:10:20,12,2577,2,1,42,1,A11,A32,A42,A61,A73,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
177,2025-08-22T20:10:20,6,338,4,4,52,2,A11,A34,A43,A63,A75,A101,A123,A143,A152,A173,1,A191,A201,male,0,0
178,2025-08-22T20:10:20,12,1963,4,2,31,2,A14,A32,A43,A61,A74,A101,A123,A143,A151,A174,2,A192,A201,male,0,0
179,2025-08-22T20:10:20,21,571,4,4,65,2,A11,A34,A40,A61,A75,A101,A121,A143,A152,A173,1,A191,A201,male,0,0
180,2025-08-22T20:10:20,36,9572,1,1,28,2,A14,A33,A49,A61,A72,A101,A123,A143,A152,A173,1,A191,A201,male,1,1
181,2025-08-22T20:10:20,36,4455,2,2,30,2,A12,A33,A49,A61,A73,A101,A121,A142,A152,A174,1,A192,A201,male,1,1
182,2025-08-22T20:10:20,21,1647,4,2,40,2,A11,A31,A40,A65,A73,A101,A122,A143,A152,A172,2,A191,A201,male,1,1
183,2025-08-22T20:10:20,24,3777,4,4,50,1,A14,A34,A42,A64,A73,A101,A121,A143,A152,A173,1,A192,A201,male,0,0
184,2025-08-22T20:10:20,18,884,4,4,36,1,A12,A34,A40,A61,A75,A101,A123,A141,A152,A173,2,A192,A201,male,1,1
185,2025-08-22T20:10:20,15,1360,4,2,31,2,A14,A34,A43,A61,A73,A101,A122,A143,A152,A173,1,A191,A201,male,0,0
186,2025-08-22T20:10:20,9,5129,2,4,74,1,A12,A31,A41,A61,A75,A101,A124,A141,A153,A174,2,A192,A201,female,1,1
187,2025-08-22T20:10:20,16,1175,2,3,68,3,A12,A34,A40,A61,A71,A101,A123,A143,A153,A171,1,A192,A201,male,0,0
188,2025-08-22T20:10:20,12,674,4,1,20,1,A11,A32,A43,A62,A74,A101,A122,A143,A152,A173,1,A191,A201,male,1,1
189,2025-08-22T20:10:20,18,3244,1,4,33,2,A12,A30,A42,A61,A73,A101,A123,A141,A152,A173,1,A192,A201,female,0,0
190,2025-08-22T20:10:20,24,4591,2,3,54,3,A14,A32,A49,A64,A73,A101,A122,A143,A152,A174,1,A192,A201,male,1,1
